BSC;SITENAME;BCF;TRE_NAME;FE_NUM;ODU_NAME;ODU_RX_MAX;ODU_RX_MIN;ODU_RX_CURRENT;ODU_RX_AVERAGE;ODU_CURRENT_TX_POWER;ODU_ALCQ;ODU_TX_FREQUENCY
DNEB3;DN2808;554;bsc724305_bsf554_4080;2;DN2808>DN2806;-30.76 dBm;-120.00 dBm;-41.0 dBm;-40.68 dBm;20;Off;14417000 (kHz)
DNEB3;DN2217;267;bsc724305_bcf267_4080;3;DN2217>DN2229;;;-41.5 dBm;;15;Off;22179502 (kHz)
DNEB3;DN2217;267;bsc724305_bcf267_4080;2;DN2217>DN2218;;;-41.2 dBm;;16;Off;22144500 (kHz)
DNEB3;DN0049;200;bsc724305_bcf200_4080;2;DN0049>DN0042;;;-41.4 dBm;;7;Off;23152500 (kHz)
DNEB3;DN9051;518;bsc724305_bsf518_4080;4;DN9051>DN2904;-41.16 dBm;-120.00 dBm;-45.1 dBm;-44.33 dBm;18;Off;22015000 (kHz)
DNEB3;DN9051;518;bsc724305_bsf518_4080;2;DN9051>DN9052;-37.07 dBm;-120.00 dBm;-46.3 dBm;-45.97 dBm;18;Off;14416998 (kHz)
DNEB3;DN0012;130;bsc724305_bsf130_4080;6;DN0012>DN0151;-33.56 dBm;-120.00 dBm;-40.0 dBm;-44.02 dBm;11;Off;23030000 (kHz)
DNEB3;DN0012;130;bsc724305_bsf130_4080;3;DN0012>DN0108;;;-39.6 dBm;;13;Off;23145500 (kHz)
DNEB3;DN0012;130;bsc724305_bsf130_4080;5;DN0012>DN0085;-31.66 dBm;-120.00 dBm;-40.1 dBm;-43.89 dBm;18;Off;23369500 (kHz)
DNEB3;DN0079;261;bsc724305_bsf261_4080;6;DN0079>DN0115;;;-43.1 dBm;;18;Off;23093000 (kHz)
DNEB3;DN0079;261;bsc724305_bsf261_4080;3;DN0079>DN0090;;;-42.8 dBm;;16;Off;23173500 (kHz)
DNEB3;DN0079;261;bsc724305_bsf261_4080;2;DN0079>DN0102;-30.00 dBm;-120.00 dBm;-43.8 dBm;-41.75 dBm;16;Off;14963001 (kHz)
DNEB3;DN0079;261;bsc724305_bsf261_4080;5;DN0079>DN0089;;;-97.8 dBm;;12;Off;23058000 (kHz)
DNEB3;DN0085;236;bsc724305_bsf236_4080;2;DN0085>DN0012;-32.12 dBm;-120.00 dBm;-39.7 dBm;-44.18 dBm;18;Off;22361500 (kHz)
DNEB3;DN0115;566;bsc724305_bsf566_4080;4;DN0115>DN0079;-37.67 dBm;-120.00 dBm;-44.6 dBm;-44.12 dBm;18;Off;22085000 (kHz)
DNEB3;DN0115;566;bsc724305_bsf566_4080;3;DN0115>DNI906;-37.11 dBm;-120.00 dBm;-41.5 dBm;-40.95 dBm;16;Off;22015000 (kHz)
DNEB3;DN0115;566;bsc724305_bsf566_4080;5;DN0115>DN0092;;;-43.3 dBm;;18;Off;22351000 (kHz)
DNEB3;DN2902;506;bsc724305_bsf506_4080;4;DN2902>DN9053;-44.57 dBm;-120.00 dBm;-56.9 dBm;-54.65 dBm;23;Off;7715000 (kHz)
DNEB3;DN9107;542;bsc724305_bsf542_4080;3;DN9107>DN0048;-34.18 dBm;-120.00 dBm;-43.5 dBm;-42.27 dBm;12;Off;14903500 (kHz)
DNEB3;DN9107;542;bsc724305_bsf542_4080;2;DN9107>DN0042;-31.41 dBm;-120.00 dBm;-44.1 dBm;-44.29 dBm;20;Off;14963000 (kHz)
DNEB3;DN9107;542;bsc724305_bsf542_4080;5;DN9107>DN9106;-31.38 dBm;-120.00 dBm;-43.8 dBm;-42.94 dBm;20;Off;14935000 (kHz)
DNEB6;DN0039;217;bsc715484_bcf217_4080;2;DN0039>DN0126;;;-40.1 dBm;;15;Off;22130498 (kHz)
DNEB6;DN0114;140;bsc715484_bcf140_4080;3;DN0114>DN0072;-36.00 dBm;-120.00 dBm;-40.8 dBm;-40.09 dBm;16;Off;22186500 (kHz)
DNEB6;DN0114;140;bsc715484_bcf140_4080;2;DN0114>DN0126;;;-40.0 dBm;;18;Off;22106000 (kHz)
DNEB6;DN0114;140;bsc715484_bcf140_4080;5;DN0114>DN0208;;;-38.6 dBm;;14;Off;22155000 (kHz)
DNEB6;DN9059;292;bsc715484_bsf292_4080;3;DN9059>DN9058;-32.01 dBm;-120.00 dBm;-41.8 dBm;-41.52 dBm;14;Off;14473000 (kHz)
DNEB6;DN9059;292;bsc715484_bsf292_4080;5;DN9059>DN4016;-32.95 dBm;-120.00 dBm;-48.7 dBm;-45.61 dBm;15;Off;14476500 (kHz)
DNEB6;DN0237;229;bsc715484_bcf229_4080;2;DN0237>DN0040;-40.12 dBm;-120.00 dBm;-42.4 dBm;-41.64 dBm;18;Off;22144500 (kHz)
DNEB6;DN0194;7;bsc715484_bcf7_4080;2;DN0194>DN0044;-38.92 dBm;-120.00 dBm;-41.0 dBm;-40.92 dBm;5;Off;22043000 (kHz)
DNEB6;DN0038;61;bsc715484_bcf61_4080;2;DN0038>DN0088;-39.00 dBm;-120.00 dBm;-40.7 dBm;-40.30 dBm;16;Off;22165500 (kHz)
DNEB6;DN0120;151;bsc715484_bcf151_4080;2;DN0120>DN0057;;;-41.3 dBm;;12;Off;23376500 (kHz)
DNEB6;DN0040;67;bsc715484_bcf67_4080;3;DN0040>DN0237;;;-43.5 dBm;;18;Off;23152500 (kHz)
DNEB6;DN0040;67;bsc715484_bcf67_4080;2;DN0040>DN0084;-41.39 dBm;-120.00 dBm;-43.0 dBm;-42.98 dBm;18;Off;23208500 (kHz)
DNEB6;DN2466;253;bsc715484_bcf253_4080;2;DN2466>DN9202;-32.74 dBm;-120.00 dBm;-43.6 dBm;-40.86 dBm;20;Off;14473000 (kHz)
DNEB6;DN0133;175;bsc715484_bcf175_4080;7;DN0133>DN0077;-40.28 dBm;-120.00 dBm;-44.2 dBm;-46.18 dBm;11;Off;22043000 (kHz)
DNEB6;DN0133;175;bsc715484_bcf175_2;4;DN0133>DN0195;-34.62 dBm;-120.00 dBm;-37.9 dBm;-41.54 dBm;14;Off;22354500 (kHz)
DNEB6;DN0133;175;bsc715484_bcf175_3;4;DN0133>DN0088;;;-39.9 dBm;;18;Off;22130500 (kHz)
DNEB6;DN0214;43;bsc715484_bcf43_4080;2;DN0214>DN0077;;;-41.5 dBm;;10;Off;23037000 (kHz)
DNEB6;DN0107;133;bsc715484_bcf133_4080;2;DN0107>DN0126;;;-46.9 dBm;;18;Off;22123500 (kHz)
DNEB6;DN9153;199;bsc715484_bcf199_4080;3;DN9153>DN2427;;;-41.6 dBm;;17;Off;22011500 (kHz)
DNEB6;DN2450;326;bsc715484_bsf326_4080;2;DN2450>DN9060;-36.19 dBm;-120.00 dBm;-47.8 dBm;-49.00 dBm;20;Off;14973500 (kHz)
DNEB6;DN0263;115;bsc715484_bcf115_4080;2;DN0263>DN0033;;;-44.2 dBm;;0;Off;22078000 (kHz)
DNEB6;DN0036;49;bsc715484_bcf49_4080;2;DN0036>DN0076;;;-39.1 dBm;;10;Off;22200500 (kHz)
DNEB6;DN0198;145;bsc715484_bsf145_4080;2;DN0198>DN0030;;;-39.1 dBm;;16;Off;22106000 (kHz)
DNEB6;DN0072;103;bsc715484_bcf103_4080;2;DN0072>DN0114;;;-40.9 dBm;;16;Off;23194500 (kHz)
DNEB6;DN0126;158;bsc715484_bcf158_2;4;DN0126>DN0084;;;-41.5 dBm;;12;Off;23058000 (kHz)
DNEB6;DN0126;158;bsc715484_bcf158_4080;6;DN0126>DN0114;;;-39.5 dBm;;18;Off;23114000 (kHz)
DNEB6;DN0126;158;bsc715484_bcf158_4080;8;DN0126>DN0041;;;-43.8 dBm;;14;Off;23138500 (kHz)
DNEB6;DN0126;158;bsc715484_bcf158_4080;4;DN0126>DN0039;-39.46 dBm;-120.00 dBm;-42.4 dBm;-48.77 dBm;15;Off;23138498 (kHz)
DNEB6;DN0126;158;bsc715484_bcf158_4080;7;DN0126>DN0216;;;-39.2 dBm;;15;Off;23030000 (kHz)
DNEB6;DN0126;158;bsc715484_bcf158_4080;9;DN4001>DN4002;;;-47.3 dBm;;18;Off;23131500 (kHz)
DNEB6;DN0208;247;bsc715484_bcf247_4080;2;DN0208>DN0114;;;-38.1 dBm;;14;Off;23163000 (kHz)
DNEB6;DN0196;31;bsc715484_bcf31_4087;4;DN0196>DN0057;-39.19 dBm;-120.00 dBm;-41.4 dBm;-45.34 dBm;18;Off;23159500 (kHz)
DNEB6;DN0047;55;bsc715484_bcf55_4080;2;DN0047>DN0084;-43.01 dBm;-120.00 dBm;-44.0 dBm;-47.72 dBm;18;Off;23145500 (kHz)
DNEB6;DN0084;109;bsc715484_bcf109_4080;6;DN0084>DN0040;-38.21 dBm;-120.00 dBm;-40.3 dBm;-47.15 dBm;18;Off;22200500 (kHz)
DNEB6;DN0084;109;bsc715484_bcf109_4080;3;DN0084>DN0116;;;-39.8 dBm;;14;Off;22368500 (kHz)
DNEB6;DN0084;109;bsc715484_bcf109_4080;2;DN0084>DN0126;;;-40.8 dBm;;12;Off;22050000 (kHz)
DNEB6;DN0084;109;bsc715484_bcf109_4080;5;Dn0084>Dn0047;;;-41.6 dBm;;18;Off;22137500 (kHz)
DNEB6;DN0146;356;bsc715484_bsf356_4080;3;DN0146>DN0210;-39.35 dBm;-120.00 dBm;-44.4 dBm;-45.56 dBm;18;Off;14896500 (kHz)
DNEB6;DN0146;356;bsc715484_bsf356_4080;2;DN0146>DN0112;-39.59 dBm;-120.00 dBm;-42.2 dBm;-41.85 dBm;18;Off;23173500 (kHz)
DNEB6;DN0197;79;bsc715484_bcf79_4080;2;DO0215>DO0214;-39.71 dBm;-120.00 dBm;-42.5 dBm;-42.08 dBm;14;Off;22011500 (kHz)
DNEB6;DN0145;181;bsc715484_bcf181_4080;2;DN0145>DN0112;-34.75 dBm;-120.00 dBm;-45.9 dBm;-45.57 dBm;20;Off;14973500 (kHz)
DNEB6;DN0059;97;bsc715484_bcf97_4080;2;DN0059>DN0125;;;-50.7 dBm;;18;Off;22123500 (kHz)
DNEB6;DN0116;235;bsc715484_bcf235_4080;2;DN0116>DN0084;;;-40.9 dBm;;14;Off;23376500 (kHz)
DNEB6;DN4016;337;bsc715484_bsf337_4080;2;DN4016>DN9059;-31.54 dBm;-120.00 dBm;-45.1 dBm;-44.35 dBm;15;Off;14966500 (kHz)
DNEB6;DN2427;25;bsc715484_bcf25_4080;2;DN2427>DN9153;-38.76 dBm;-120.00 dBm;-44.7 dBm;-48.11 dBm;17;Off;23019500 (kHz)
DNEB6;DN0212;37;bsc715484_bcf37_4080;2;DN0212>DNTR04;;;-39.8 dBm;;13;Off;22046500 (kHz)
DNEB6;DN0212;37;bsc715484_bcf37_13;5;DNTR04>DN0212;;;-40.2 dBm;;13;Off;23054500 (kHz)
DNEB6;DN0044;73;bsc715484_bcf73_4080;3;DN0044>DN0194;;;-40.2 dBm;;5;Off;23051000 (kHz)
DNEB6;DN0044;73;bsc715484_bcf73_4080;2;DN0044>DN0057;-38.63 dBm;-120.00 dBm;-41.3 dBm;-40.98 dBm;11;Off;23037000 (kHz)
DNEB6;DN9058;289;bsc715484_bsf289_4080;6;DN9058>DN4022;-28.23 dBm;-120.00 dBm;-34.5 dBm;-34.78 dBm;20;Off;14963000 (kHz)
DNEB6;DN9058;289;bsc715484_bsf289_4080;4;DN9058>DN9059;-35.24 dBm;-120.00 dBm;-41.5 dBm;-41.33 dBm;14;Off;14963000 (kHz)
DNEB6;DN9058;289;bsc715484_bsf289_4080;2;DN9058>DN9057;-30.01 dBm;-120.00 dBm;-40.7 dBm;-39.78 dBm;16;Off;14907000 (kHz)
DNEB6;DN0162;13;bsc715484_bcf13_4080;3;DN0162>DN0248;-35.79 dBm;-120.00 dBm;-47.1 dBm;-44.33 dBm;5;Off;22011500 (kHz)
DNEB6;DN0162;13;bsc715484_bcf13_4080;2;DN0162>DN0030;;;-40.0 dBm;;11;Off;22029000 (kHz)
DNEB6;DN0033;1;bsc715484_bcf1_4087;4;DN0033-DN0057;;;-42.3 dBm;;12;Off;23058000 (kHz)
DNEB6;DN0033;1;bsc715484_bcf1_4087;5;DN0033-DN0263;;;-45.3 dBm;;0;Off;23086000 (kHz)
DNEB6;DN0077;205;bsc715484_bcf205_4080;3;DN0077>DN0026;;;-41.4 dBm;;18;Off;23019500 (kHz)
DNEB6;DN0077;205;bsc715484_bcf205_4080;2;DN0077>DN0133;-36.00 dBm;-120.00 dBm;-43.0 dBm;-44.62 dBm;11;Off;23051000 (kHz)
DNEB6;DN0077;205;bsc715484_bcf205_4080;5;DN0077>DN0214;;;-42.3 dBm;;10;Off;22029000 (kHz)
DNEB6;DN0128;169;bsc715484_bcf169_3;4;DN0128>DN0051;-36.26 dBm;-120.00 dBm;-38.5 dBm;-38.10 dBm;17;Off;22351000 (kHz)
DNEB6;DN0128;169;bsc715484_bcf169_4080;4;DN0128>DN0122;;;-40.6 dBm;;16;Off;22158500 (kHz)
DNEB6;DN0128;169;bsc715484_bcf169_4080;3;DN0128>DN0104;;;-45.5 dBm;;18;Off;22183000 (kHz)
DNEB6;DN0216;211;bsc715484_bcf211_2;4;DN0216>DN0126;-35.47 dBm;-120.00 dBm;-38.3 dBm;-43.56 dBm;15;Off;22022000 (kHz)
DNEB6;DN0216;211;bsc715484_bcf211_4080;4;DN0216>DN0200;-39.63 dBm;-120.00 dBm;-40.4 dBm;-40.55 dBm;8;Off;22050000 (kHz)
DNEB6;DN0210;19;bsc715484_bcf19_4080;2;DN0210>DN0146;-35.28 dBm;-120.00 dBm;-46.6 dBm;-46.53 dBm;18;Off;14406500 (kHz)
DNEB6;DN0200;193;bsc715484_bcf193_4080;2;DN0200>DN0216;;;-41.0 dBm;;8;Off;23058000 (kHz)
DNEB6;DN0057;87;bsc715484_bcf87_4080;2;DN0057>DN0044;;;-46.0 dBm;;11;Off;22029001 (kHz)
DNEB6;DN0057;85;bsc715484_bcf85_4080;6;DN0057>DN0033;-39.56 dBm;-120.00 dBm;-42.8 dBm;-42.73 dBm;12;Off;22050000 (kHz)
DNEB6;DN0057;85;bsc715484_bcf85_4080;4;DN0057>DN0196;;;-43.2 dBm;;18;Off;22151500 (kHz)
DNEB6;DN0057;85;bsc715484_bcf85_4080;2;DN0057>DN0120;;;-40.4 dBm;;12;Off;22368500 (kHz)
DNEB6;DN0248;91;bsc715484_bcf91_4080;2;DN0248>DN0162;;;-46.1 dBm;;5;Off;23019500 (kHz)
ZAPB4;ZA9060;103;bsc723795_bcf103_4080;6;ZA9060>ZA2209;-34.33 dBm;-120.00 dBm;-42.1 dBm;-40.43 dBm;20;Off;14445000 (kHz)
ZAPB4;ZA9060;103;bsc723795_bcf103_4080;3;ZA9060>ZA9059;-32.72 dBm;-120.00 dBm;-47.2 dBm;-45.79 dBm;20;Off;14473000 (kHz)
ZAPB4;ZA9096;191;bsc723795_bcf191_4080;2;ZA9096>ZA9097;;;-42.8 dBm;;18;Off;22137500 (kHz)
ZAPB4;LU3104;574;bsc723795_bsf574_4080;4;LU3104>LU3105;-32.84 dBm;-120.00 dBm;-44.6 dBm;-44.93 dBm;17;Off;14473000 (kHz)
ZAPB4;LU3104;574;bsc723795_bsf574_4080;2;LU3104>LU9053;-35.34 dBm;-120.00 dBm;-46.3 dBm;-45.50 dBm;21;Off;7442000 (kHz)
ZAPB4;ZA2255;163;bsc723795_bcf163_4080;2;ZA2255>ZA2254;;;-41.5 dBm;;18;Off;22137500 (kHz)
ZAPB4;ZA2217;67;bsc723795_bcf67_4080;2;ZA2217>ZA2213;;;-38.9 dBm;;16;Off;22029000 (kHz)
ZAPB4;ZA2217;67;bsc723795_bcf67_4080;5;ZA2217>ZA2207;-35.93 dBm;-120.00 dBm;-38.9 dBm;-38.48 dBm;15;Off;22106000 (kHz)
ZAPB4;ZA2211;43;bsc723795_bcf43_4080;2;ZA2211>ZA2209;-33.20 dBm;-120.00 dBm;-38.5 dBm;-42.52 dBm;16;Off;22165500 (kHz)
ZAPB4;ZA2212;49;bsc723795_bcf49_4080;3;ZA2212>ZA2209;;;-41.2 dBm;;18;Off;22134000 (kHz)
ZAPB4;ZA0117;84;bsc723795_bcf84_4080;3;ZA0117>ZA0138;-36.10 dBm;-120.00 dBm;-44.9 dBm;-50.22 dBm;19;Off;14966500 (kHz)
ZAPB4;ZA0117;84;bsc723795_bcf84_4080;2;ZA0117>ZA0118;-37.59 dBm;-120.00 dBm;-40.1 dBm;-43.13 dBm;18;Off;23170000 (kHz)
ZAPB4;ZA0117;84;bsc723795_bcf84_4080;5;ZA0117>ZA2232;-29.75 dBm;-120.00 dBm;-45.9 dBm;-46.35 dBm;23;Off;7435000 (kHz)
ZAPB4;ZA2213;55;bsc723795_bcf55_4087;4;ZA2213_ZA2217;-34.24 dBm;-120.00 dBm;-41.4 dBm;-44.92 dBm;16;Off;23037000 (kHz)
ZAPB4;ZA2215;61;bsc723795_bcf61_4080;3;ZA2215>ZA9111;-31.88 dBm;-120.00 dBm;-45.3 dBm;-47.21 dBm;20;Off;14473000 (kHz)
ZAPB4;ZA2215;61;bsc723795_bcf61_4080;2;ZA2215>ZA9061;;;-40.3 dBm;;18;Off;23170000 (kHz)
ZAPB4;LU2418;562;bsc723795_bsf562_4080;3;LU2418>LU9052;-31.27 dBm;-120.00 dBm;-102.3 dBm;-42.97 dBm;19;Off;14473000 (kHz)
ZAPB4;LU2418;562;bsc723795_bsf562_4080;2;LU2418>LUTR15;-32.10 dBm;-120.00 dBm;-43.5 dBm;-43.57 dBm;23;Off;7431500 (kHz)
ZAPB4;LU3103;568;bsc723795_bsf568_4080;2;LU3103>LU9053;-29.20 dBm;-120.00 dBm;-45.8 dBm;-44.25 dBm;23;Off;7477000 (kHz)
ZAPB4;ZA2201;1;bsc723795_bcf1_4080;2;ZA2201>ZA2205;;;-35.4 dBm;;13;Off;23166500 (kHz)
ZAPB4;ZA2206;25;bsc723795_bcf25_4080;2;ZA2206>ZA2207;-36.15 dBm;-120.00 dBm;-39.2 dBm;-48.34 dBm;15;Off;22123500 (kHz)
ZAPB4;ZA9059;176;bsc723795_bcf176_4080;3;ZA9059>ZA9058;-30.46 dBm;-120.00 dBm;-45.4 dBm;-47.09 dBm;20;Off;14907000 (kHz)
ZAPB4;ZA9059;176;bsc723795_bcf176_4080;2;ZA9059>ZA9060;-30.24 dBm;-120.00 dBm;-47.5 dBm;-46.38 dBm;20;Off;14963000 (kHz)
ZAPB4;LU3102;367;bsc723795_bsf367_11;6;LUTR15>LU3102;-38.17 dBm;-120.00 dBm;-41.5 dBm;-41.03 dBm;18;Off;23198000 (kHz)
ZAPB4;LU3102;367;bsc723795_bsf367_11;4;LUTR15>LU9012;-37.92 dBm;-120.00 dBm;-41.5 dBm;-43.24 dBm;23;Off;7718500 (kHz)
ZAPB4;LU3102;367;bsc723795_bsf367_11;5;LUTR15>LU2418;-32.79 dBm;-120.00 dBm;-43.7 dBm;-44.32 dBm;23;Off;7676500 (kHz)
ZAPB4;LU3102;367;bsc723795_bsf367_4080;6;LU3102>LU9013;-39.32 dBm;-120.00 dBm;-47.2 dBm;-46.39 dBm;20;Off;14473000 (kHz)
ZAPB4;LU3102;367;bsc723795_bsf367_4080;3;LU3102>LU3101;-37.92 dBm;-120.00 dBm;-40.4 dBm;-40.35 dBm;15;Off;22368500 (kHz)
ZAPB4;LU3102;367;bsc723795_bsf367_4080;2;LU3102>LUTR15;;;-41.1 dBm;;18;Off;22190000 (kHz)
ZAPB4;LU3102;367;bsc723795_bsf367_4080;5;LU3102>LU9051;-29.81 dBm;-120.00 dBm;-41.0 dBm;-40.15 dBm;20;Off;14483500 (kHz)
ZAPB4;LU3102;367;bsc723795_bsf367_2;6;FXC;;;;;;6;6,5,1,100,1,1,0 <==  ILLEGAL COMMAND
ZAPB4;ZA2254;139;bsc723795_bcf139_4080;4;ZA2254>ZA2255;;;-43.7 dBm;;18;Off;23145500 (kHz)
ZAPB4;ZA2254;139;bsc723795_bcf139_4080;3;ZA2254>ZA9110;-29.54 dBm;-120.00 dBm;-44.9 dBm;-44.34 dBm;20;Off;14907000 (kHz)
ZAPB4;LU9059;463;bsc723795_bsf463_4080;3;LU9059>LU3105;-29.58 dBm;-120.00 dBm;-40.2 dBm;-39.48 dBm;16;Off;14473000 (kHz)
ZAPB4;LU9059;463;bsc723795_bsf463_4080;2;LU9059>LU9013;-33.37 dBm;-120.00 dBm;-41.5 dBm;-43.03 dBm;23;Off;7435000 (kHz)
ZAPB4;LU9061;511;bsc723795_bsf511_4080;2;LU9061>LU9015;-34.29 dBm;-120.00 dBm;-40.5 dBm;-40.96 dBm;23;Off;7480500 (kHz)
ZAPB4;LU9016;487;bsc723795_bsf487_4080;2;LU9016>LU9017;-35.46 dBm;-120.00 dBm;-46.2 dBm;-45.63 dBm;20;Off;14417000 (kHz)
ZAPB4;LU9012;409;bsc723795_bsf409_4080;3;LU9012>LU9011;-38.24 dBm;-120.00 dBm;-49.0 dBm;-47.76 dBm;23;Off;7438500 (kHz)
ZAPB4;LU9012;409;bsc723795_bsf409_4080;2;LU9012>LUTR15;-34.49 dBm;-120.00 dBm;-37.7 dBm;-37.37 dBm;21;Off;7473500 (kHz)
ZAPB4;LU9011;403;bsc723795_bsf403_4087;4;LU9011>LU9012;-37.68 dBm;-120.00 dBm;-48.2 dBm;-50.01 dBm;23;Off;7683500 (kHz)
ZAPB4;LU9017;493;bsc723795_bsf493_4080;3;LU9017>LU9018;-38.16 dBm;-120.00 dBm;-41.7 dBm;-41.73 dBm;18;Off;23107000 (kHz)
ZAPB4;LU9017;493;bsc723795_bsf493_4080;2;LU9017>LU3108;-38.26 dBm;-120.00 dBm;-45.3 dBm;-44.96 dBm;20;Off;14908000 (kHz)
ZAPB4;LU9017;493;bsc723795_bsf493_4080;5;LU9017>LU9016;-34.50 dBm;-120.00 dBm;-43.2 dBm;-42.88 dBm;20;Off;14907000 (kHz)
ZAPB4;LU9060;505;bsc723795_bsf505_4080;2;LU9060>LU3107;-39.53 dBm;-120.00 dBm;-48.4 dBm;-48.03 dBm;20;Off;14406500 (kHz)
ZAPB4;ZA2203;13;bsc723795_bcf13_4080;2;ZA2203>ZA2202;;;-40.1 dBm;;18;Off;22137500 (kHz)
ZAPB4;LU9018;499;bsc723795_bsf499_4080;2;LU9018>LU9017;-35.66 dBm;-120.00 dBm;-39.1 dBm;-39.49 dBm;18;Off;22099000 (kHz)
ZAPB4;ZA2209;37;bsc723795_bcf37_4080;8;ZA2209>ZA2211;-33.53 dBm;-120.00 dBm;-39.8 dBm;-39.92 dBm;16;Off;23173500 (kHz)
ZAPB4;ZA2209;37;bsc723795_bcf37_4080;11;ZA2209>ZA9106;;;-37.5 dBm;;18;Off;23030000 (kHz)
ZAPB4;ZA2209;37;bsc723795_bcf37_4080;4;ZA2209>ZA9060;-35.70 dBm;-120.00 dBm;-41.5 dBm;-41.23 dBm;20;Off;14935000 (kHz)
ZAPB4;ZA2209;37;bsc723795_bcf37_4080;12;ZA2209>ZA9061;-32.79 dBm;-120.00 dBm;-37.0 dBm;-36.32 dBm;15;Off;23086000 (kHz)
ZAPB4;ZA2209;37;bsc723795_bcf37_4080;2;ZA2209>ZA2212;-36.36 dBm;-120.00 dBm;-40.8 dBm;-40.28 dBm;18;Off;23142000 (kHz)
ZAPB4;ZA9110;145;bsc723795_bcf145_4080;4;ZA9110>ZA2254;-31.55 dBm;-120.00 dBm;-42.0 dBm;-44.58 dBm;20;Off;14417000 (kHz)
ZAPB4;ZA9110;145;bsc723795_bcf145_4080;2;ZA9110>ZA9111;-32.12 dBm;-120.00 dBm;-44.0 dBm;-44.78 dBm;20;Off;14469500 (kHz)
ZAPB4;ZA0138;133;bsc723795_bcf133_4080;2;ZA0138>ZA0117;-39.12 dBm;-120.00 dBm;-47.7 dBm;-46.08 dBm;19;Off;14476500 (kHz)
ZAPB4;ZA9061;109;bsc723795_bcf109_4080;4;ZA9061>ZA2207;;;-39.0 dBm;;15;Off;22050000 (kHz)
ZAPB4;ZA9061;109;bsc723795_bcf109_4080;5;ZA9061>ZA2215;;;-40.5 dBm;;18;Off;22162000 (kHz)
ZAPB4;ZA9061;109;bsc723795_bcf109_4086;2;FXC;;;;;;6;6,5,1,100,1,1,0 <==  ILLEGAL COMMAND
ZAPB4;ZA9061;111;bsc723795_bcf111_2;4;ZA9061>ZA2209;-34.39 dBm;-120.00 dBm;-38.1 dBm;-44.69 dBm;15;Off;22078000 (kHz)
ZAPB4;LU9013;415;bsc723795_bsf415_4080;3;LU9013>LU9059;-33.86 dBm;-120.00 dBm;-40.6 dBm;-40.38 dBm;23;Off;7680000 (kHz)
ZAPB4;LU9013;415;bsc723795_bsf415_4080;2;LU9013>LU3102;-37.01 dBm;-120.00 dBm;-45.8 dBm;-45.07 dBm;20;Off;14963000 (kHz)
ZAPB4;ZA2207;31;bsc723795_bcf31_4080;8;ZA2207>ZA9061;;;-39.8 dBm;;15;Off;23058000 (kHz)
ZAPB4;ZA2207;31;bsc723795_bcf31_4080;3;ZA2207>ZA2206;-38.40 dBm;-120.00 dBm;-39.7 dBm;-39.68 dBm;15;Off;23131500 (kHz)
ZAPB4;ZA2207;31;bsc723795_bcf31_4080;2;ZA2207>ZA2205;-36.75 dBm;-120.00 dBm;-38.6 dBm;-38.46 dBm;15;Off;23030000 (kHz)
ZAPB4;ZA2207;31;bsc723795_bcf31_4080;5;ZA2207>ZA2217;;;-38.1 dBm;;15;Off;23114000 (kHz)
ZAPB4;ZA2202;7;bsc723795_bcf7_4080;3;ZA2202>ZA2205;;;-34.7 dBm;;18;Off;23191000 (kHz)
ZAPB4;ZA2202;7;bsc723795_bcf7_4080;2;ZA2202>ZA2203;-38.15 dBm;-120.00 dBm;-41.8 dBm;-47.69 dBm;18;Off;23145500 (kHz)
ZAPB4;LU3107;469;bsc723795_bsf469_4080;3;LU3107>LU9060;-38.45 dBm;-120.00 dBm;-48.4 dBm;-47.39 dBm;20;Off;14896500 (kHz)
ZAPB4;LU3107;469;bsc723795_bsf469_4080;5;LU3107>LU3108;-31.65 dBm;-120.00 dBm;-43.7 dBm;-43.76 dBm;23;Off;7687000 (kHz)
ZAPB4;ZA2205;19;bsc723795_bcf19_4080;3;ZA2205>ZA2207;-31.95 dBm;-120.00 dBm;-36.4 dBm;-44.22 dBm;15;Off;22022000 (kHz)
ZAPB4;ZA2205;19;bsc723795_bcf19_4080;2;ZA2205>ZA2202;;;-34.9 dBm;;18;Off;22183000 (kHz)
ZAPB4;ZA2205;19;bsc723795_bcf19_4080;5;ZA2205>ZA2201;-40.84 dBm;-120.00 dBm;-41.8 dBm;-41.68 dBm;18;Off;22158500 (kHz)
ZAPB4;LU9015;481;bsc723795_bsf481_4080;4;LU9015>LU9061;-38.19 dBm;-120.00 dBm;-45.0 dBm;-44.21 dBm;23;Off;7725500 (kHz)
ZAPB4;LU9015;481;bsc723795_bsf481_4080;3;LU9015>LU9067;-32.60 dBm;-120.00 dBm;-50.1 dBm;-47.03 dBm;23;Off;7687000 (kHz)
ZAPB4;LU9015;481;bsc723795_bsf481_4080;5;LU9015>LU3108;-30.64 dBm;-120.00 dBm;-42.3 dBm;-41.73 dBm;23;Off;7715000 (kHz)
ZAPB4;ZA9106;169;bsc723795_bcf169_4080;2;ZA9106>ZA2209;-31.96 dBm;-120.00 dBm;-37.5 dBm;-36.51 dBm;18;Off;22022000 (kHz)
ZAPB4;ZA0118;97;bsc723795_bcf97_2;4;ZA0118>ZA9097;;;-42.9 dBm;;13;Off;22123500 (kHz)
ZAPB4;ZA0118;97;bsc723795_bcf97_4080;4;ZA0118>ZA0117;-35.01 dBm;-120.00 dBm;-38.0 dBm;-43.82 dBm;18;Off;22162000 (kHz)
